Ww,Cluster,Product,Period,Scenario,Demand
15,16,2,9,13,24970
15,16,2,9,14,19547
15,16,2,9,15,8872
15,16,2,9,16,17186
15,16,2,9,17,18979
15,16,2,9,18,14487
15,16,2,9,19,3630
15,16,2,9,20,4462
15,16,2,10,1,25731
15,16,2,10,2,13870
15,16,2,10,3,10169
15,16,2,10,4,22134
15,16,2,10,5,17689
15,16,2,10,6,23504
15,16,2,10,7,503
15,16,2,10,8,3262
15,16,2,10,9,7151
15,16,2,10,10,8324
15,16,2,10,11,6336
15,16,2,10,12,8484
15,16,2,10,13,27209
15,16,2,10,14,24972
15,16,2,10,15,8616
15,16,2,10,16,20595
15,16,2,10,17,27145
15,16,2,10,18,16288
15,16,2,10,19,2665
15,16,2,10,20,4720
15,16,3,1,1,12985
15,16,3,1,2,15057
15,16,3,1,3,13978
15,16,3,1,4,14614
15,16,3,1,5,13982
15,16,3,1,6,13862
15,16,3,1,7,13760
15,16,3,1,8,12518
15,16,3,1,9,13459
15,16,3,1,10,13032
15,16,3,1,11,13678
15,16,3,1,12,14437
15,16,3,1,13,13883
15,16,3,1,14,13996
15,16,3,1,15,12607
15,16,3,1,16,12114
15,16,3,1,17,13513
15,16,3,1,18,12780
15,16,3,1,19,11328
15,16,3,1,20,13989
15,16,3,2,1,37965
15,16,3,2,2,30489
15,16,3,2,3,27284
15,16,3,2,4,34733
15,16,3,2,5,33958
15,16,3,2,6,39083
15,16,3,2,7,25577
15,16,3,2,8,25347
15,16,3,2,9,25770
15,16,3,2,10,31431
15,16,3,2,11,26460
15,16,3,2,12,28084
15,16,3,2,13,41333
15,16,3,2,14,39553
15,16,3,2,15,32691
15,16,3,2,16,35588
15,16,3,2,17,35898
15,16,3,2,18,30661
15,16,3,2,19,27002
15,16,3,2,20,31254
15,16,3,3,1,64939
15,16,3,3,2,41514
15,16,3,3,3,41795
15,16,3,3,4,57567
15,16,3,3,5,54702
15,16,3,3,6,61364
15,16,3,3,7,29562
15,16,3,3,8,36656
15,16,3,3,9,40203
15,16,3,3,10,42952
15,16,3,3,11,38940
15,16,3,3,12,36568
15,16,3,3,13,65753
15,16,3,3,14,51877
15,16,3,3,15,41030
15,16,3,3,16,47339
15,16,3,3,17,53942
15,16,3,3,18,56216
15,16,3,3,19,37445
15,16,3,3,20,34234
15,16,3,4,1,80962
15,16,3,4,2,62782
15,16,3,4,3,54675
15,16,3,4,4,77153
15,16,3,4,5,68649
15,16,3,4,6,80907
15,16,3,4,7,41314
15,16,3,4,8,49683
15,16,3,4,9,51142
15,16,3,4,10,51620
15,16,3,4,11,48910
15,16,3,4,12,59237
15,16,3,4,13,95435
15,16,3,4,14,72578
15,16,3,4,15,50825
15,16,3,4,16,70696
15,16,3,4,17,86954
15,16,3,4,18,74589
15,16,3,4,19,45632
15,16,3,4,20,44533
15,16,3,5,1,99374
15,16,3,5,2,68280
15,16,3,5,3,62353
15,16,3,5,4,91951
15,16,3,5,5,68177
15,16,3,5,6,103506
15,16,3,5,7,37885
15,16,3,5,8,43161
15,16,3,5,9,48125
15,16,3,5,10,60241
15,16,3,5,11,47924
15,16,3,5,12,59911
15,16,3,5,13,117128
15,16,3,5,14,85338
15,16,3,5,15,55931
15,16,3,5,16,79596
15,16,3,5,17,92243
15,16,3,5,18,89905
15,16,3,5,19,36866
15,16,3,5,20,46857
15,16,3,6,1,137777
15,16,3,6,2,82384
15,16,3,6,3,83505
15,16,3,6,4,114834
15,16,3,6,5,100158
15,16,3,6,6,110884
15,16,3,6,7,34270
15,16,3,6,8,54142
15,16,3,6,9,64011
15,16,3,6,10,65293
15,16,3,6,11,56680
15,16,3,6,12,61347
15,16,3,6,13,140284
15,16,3,6,14,125206
15,16,3,6,15,60089
15,16,3,6,16,93072
15,16,3,6,17,127467
15,16,3,6,18,111439
15,16,3,6,19,48143
15,16,3,6,20,53558
15,16,3,7,1,150302
15,16,3,7,2,108152
15,16,3,7,3,82595
15,16,3,7,4,148047
15,16,3,7,5,107994
15,16,3,7,6,154685
15,16,3,7,7,33582
15,16,3,7,8,46219
15,16,3,7,9,64611
15,16,3,7,10,77139
15,16,3,7,11,53260
15,16,3,7,12,68235
15,16,3,7,13,174537
15,16,3,7,14,136795
15,16,3,7,15,66538
15,16,3,7,16,143688
15,16,3,7,17,177821
15,16,3,7,18,112010
15,16,3,7,19,50376
15,16,3,7,20,58317
15,16,3,8,1,190973
15,16,3,8,2,117757
15,16,3,8,3,97318
15,16,3,8,4,182920
15,16,3,8,5,131779
15,16,3,8,6,175774
15,16,3,8,7,26834
15,16,3,8,8,54624
15,16,3,8,9,82751
15,16,3,8,10,87643
15,16,3,8,11,65492
15,16,3,8,12,87932
15,16,3,8,13,202858
15,16,3,8,14,187618
15,16,3,8,15,83168
15,16,3,8,16,157343
15,16,3,8,17,203145
15,16,3,8,18,127282
15,16,3,8,19,48155
15,16,3,8,20,54379
15,16,3,9,1,224485
15,16,3,9,2,134275
15,16,3,9,3,117827
15,16,3,9,4,181113
15,16,3,9,5,135930
15,16,3,9,6,185730
15,16,3,9,7,15525
15,16,3,9,8,45669
15,16,3,9,9,70011
15,16,3,9,10,93269
15,16,3,9,11,60182
15,16,3,9,12,74223
15,16,3,9,13,224404
15,16,3,9,14,206135
15,16,3,9,15,84757
15,16,3,9,16,171660
15,16,3,9,17,256343
15,16,3,9,18,148980
15,16,3,9,19,35164
15,16,3,9,20,49758
15,16,3,10,1,258422
15,16,3,10,2,135604
15,16,3,10,3,96621
15,16,3,10,4,226137
15,16,3,10,5,189961
15,16,3,10,6,248130
15,16,3,10,7,5608
15,16,3,10,8,36427
15,16,3,10,9,67032
15,16,3,10,10,83193
15,16,3,10,11,64023
15,16,3,10,12,97834
15,16,3,10,13,316730
15,16,3,10,14,286487
15,16,3,10,15,102095
15,16,3,10,16,233988
15,16,3,10,17,263028
15,16,3,10,18,160343
15,16,3,10,19,31013
15,16,3,10,20,53119
15,16,4,1,1,1795
15,16,4,1,2,1505
15,16,4,1,3,1626
15,16,4,1,4,1938
15,16,4,1,5,1875
15,16,4,1,6,1937
15,16,4,1,7,1521
15,16,4,1,8,1515
15,16,4,1,9,1727
15,16,4,1,10,1589
15,16,4,1,11,1720
15,16,4,1,12,1761
15,16,4,1,13,1705
15,16,4,1,14,1963
15,16,4,1,15,1736
15,16,4,1,16,1897
15,16,4,1,17,1715
15,16,4,1,18,1897
15,16,4,1,19,1809
15,16,4,1,20,1715
15,16,4,2,1,4328
15,16,4,2,2,3659
15,16,4,2,3,3207
15,16,4,2,4,3729
15,16,4,2,5,3556
15,16,4,2,6,3905
15,16,4,2,7,3060
15,16,4,2,8,3076
15,16,4,2,9,3327
15,16,4,2,10,2972
15,16,4,2,11,3208
15,16,4,2,12,2778
15,16,4,2,13,4015
15,16,4,2,14,3813
15,16,4,2,15,2974
15,16,4,2,16,3582
15,16,4,2,17,4154
15,16,4,2,18,3515
15,16,4,2,19,3046
15,16,4,2,20,2959
15,16,4,3,1,5963
15,16,4,3,2,4489
15,16,4,3,3,4694
15,16,4,3,4,5535
15,16,4,3,5,4642
15,16,4,3,6,5268
15,16,4,3,7,3429
15,16,4,3,8,3752
15,16,4,3,9,3836
15,16,4,3,10,4121
15,16,4,3,11,3805
15,16,4,3,12,4532
15,16,4,3,13,6787
15,16,4,3,14,4989
15,16,4,3,15,4101
15,16,4,3,16,5396
15,16,4,3,17,6609
15,16,4,3,18,5008
15,16,4,3,19,3920
15,16,4,3,20,4165
15,16,4,4,1,8463
15,16,4,4,2,5566
15,16,4,4,3,5638
15,16,4,4,4,7965
15,16,4,4,5,6503
15,16,4,4,6,7621
15,16,4,4,7,3768
15,16,4,4,8,3964
15,16,4,4,9,5371
15,16,4,4,10,5090
15,16,4,4,11,4853
15,16,4,4,12,5645
15,16,4,4,13,8559
15,16,4,4,14,7455
15,16,4,4,15,5244
15,16,4,4,16,7230
15,16,4,4,17,9019
15,16,4,4,18,7043
15,16,4,4,19,4263
15,16,4,4,20,3957
15,16,4,5,1,11789
15,16,4,5,2,8579
15,16,4,5,3,6961
15,16,4,5,4,10297
15,16,4,5,5,9754
15,16,4,5,6,11327
15,16,4,5,7,4443
15,16,4,5,8,4505
15,16,4,5,9,5649
15,16,4,5,10,6561
15,16,4,5,11,6050
15,16,4,5,12,6611
15,16,4,5,13,11675
15,16,4,5,14,10366
15,16,4,5,15,6831
15,16,4,5,16,10035
15,16,4,5,17,11232
15,16,4,5,18,8980
15,16,4,5,19,4726
15,16,4,5,20,5488
15,16,4,6,1,14450
15,16,4,6,2,9866
15,16,4,6,3,7221
15,16,4,6,4,11405
15,16,4,6,5,10024
15,16,4,6,6,14080
15,16,4,6,7,3823
15,16,4,6,8,5614
15,16,4,6,9,7107
15,16,4,6,10,7550
15,16,4,6,11,6838
15,16,4,6,12,7311
15,16,4,6,13,16605
15,16,4,6,14,13137
15,16,4,6,15,6990
15,16,4,6,16,12433
15,16,4,6,17,13915
15,16,4,6,18,10620
15,16,4,6,19,5494
15,16,4,6,20,5077
15,16,4,7,1,17791
15,16,4,7,2,10078
15,16,4,7,3,8888
15,16,4,7,4,14839
15,16,4,7,5,11193
15,16,4,7,6,16651
15,16,4,7,7,3203
15,16,4,7,8,5408
15,16,4,7,9,6349
15,16,4,7,10,8118
15,16,4,7,11,6212
15,16,4,7,12,7688
15,16,4,7,13,19514
15,16,4,7,14,14615
15,16,4,7,15,7973
15,16,4,7,16,14488
15,16,4,7,17,16654
15,16,4,7,18,13024
15,16,4,7,19,4846
15,16,4,7,20,6057
15,16,4,8,1,22601
15,16,4,8,2,11337
15,16,4,8,3,10188
15,16,4,8,4,19249
15,16,4,8,5,14455
15,16,4,8,6,18870
15,16,4,8,7,3288
15,16,4,8,8,5411
15,16,4,8,9,7686
15,16,4,8,10,7888
15,16,4,8,11,7306
15,16,4,8,12,8602
15,16,4,8,13,23612
15,16,4,8,14,20059
15,16,4,8,15,8406
15,16,4,8,16,17233
15,16,4,8,17,20651
15,16,4,8,18,16283
15,16,4,8,19,4697
15,16,4,8,20,6129
15,16,4,9,1,24182
15,16,4,9,2,12441
15,16,4,9,3,11650
15,16,4,9,4,22246
15,16,4,9,5,17852
15,16,4,9,6,22339
15,16,4,9,7,1762
15,16,4,9,8,5556
15,16,4,9,9,7737
15,16,4,9,10,8527
15,16,4,9,11,6407
15,16,4,9,12,8858
15,16,4,9,13,28824
15,16,4,9,14,20501
15,16,4,9,15,9400
15,16,4,9,16,19332
15,16,4,9,17,26934
15,16,4,9,18,17225
15,16,4,9,19,3699
15,16,4,9,20,5648
15,16,4,10,1,30770
15,16,4,10,2,15340
15,16,4,10,3,11809
15,16,4,10,4,20349
15,16,4,10,5,20527
15,16,4,10,6,26133
15,16,4,10,7,537
15,16,4,10,8,4009
15,16,4,10,9,7218
15,16,4,10,10,11192
15,16,4,10,11,6058
15,16,4,10,12,9935
15,16,4,10,13,35067
15,16,4,10,14,28999
15,16,4,10,15,9150
15,16,4,10,16,22072
15,16,4,10,17,28115
15,16,4,10,18,17665
15,16,4,10,19,2555
15,16,4,10,20,5718
16,17,1,1,1,89
16,17,1,1,2,76
16,17,1,1,3,72
16,17,1,1,4,85
16,17,1,1,5,94
16,17,1,1,6,75
16,17,1,1,7,66
16,17,1,1,8,68
16,17,1,1,9,75
16,17,1,1,10,85
16,17,1,1,11,77
16,17,1,1,12,81
16,17,1,1,13,85
16,17,1,1,14,74
16,17,1,1,15,65
16,17,1,1,16,92
16,17,1,1,17,81
16,17,1,1,18,77
16,17,1,1,19,70
16,17,1,1,20,70
16,17,1,2,1,188
16,17,1,2,2,149
16,17,1,2,3,156
16,17,1,2,4,158
16,17,1,2,5,142
16,17,1,2,6,150
16,17,1,2,7,127
16,17,1,2,8,136
16,17,1,2,9,126
16,17,1,2,10,156
16,17,1,2,11,129
16,17,1,2,12,118
16,17,1,2,13,174
16,17,1,2,14,169
16,17,1,2,15,115
16,17,1,2,16,142
16,17,1,2,17,158
16,17,1,2,18,166
16,17,1,2,19,138
16,17,1,2,20,131
16,17,1,3,1,315
16,17,1,3,2,304
16,17,1,3,3,290
16,17,1,3,4,306
16,17,1,3,5,284
16,17,1,3,6,304
16,17,1,3,7,206
16,17,1,3,8,250
16,17,1,3,9,252
16,17,1,3,10,227
16,17,1,3,11,238
16,17,1,3,12,250
16,17,1,3,13,353
16,17,1,3,14,333
16,17,1,3,15,257
16,17,1,3,16,332
16,17,1,3,17,387
16,17,1,3,18,304
16,17,1,3,19,228
16,17,1,3,20,240
16,17,1,4,1,455
16,17,1,4,2,269
16,17,1,4,3,300
16,17,1,4,4,372
16,17,1,4,5,288
16,17,1,4,6,391
16,17,1,4,7,183
16,17,1,4,8,205
16,17,1,4,9,250
16,17,1,4,10,221
16,17,1,4,11,244
16,17,1,4,12,232
16,17,1,4,13,386
16,17,1,4,14,456
16,17,1,4,15,285
16,17,1,4,16,295
16,17,1,4,17,406
16,17,1,4,18,343
16,17,1,4,19,211
16,17,1,4,20,250
16,17,1,5,1,651
16,17,1,5,2,420
16,17,1,5,3,349
16,17,1,5,4,458
16,17,1,5,5,407
16,17,1,5,6,525
16,17,1,5,7,205
16,17,1,5,8,293
16,17,1,5,9,289
16,17,1,5,10,281
16,17,1,5,11,300
16,17,1,5,12,313
16,17,1,5,13,676
16,17,1,5,14,601
16,17,1,5,15,364
16,17,1,5,16,499
16,17,1,5,17,537
16,17,1,5,18,420
16,17,1,5,19,272
16,17,1,5,20,264
16,17,1,6,1,774
16,17,1,6,2,400
16,17,1,6,3,407
16,17,1,6,4,539
16,17,1,6,5,601
16,17,1,6,6,717
16,17,1,6,7,171
16,17,1,6,8,248
16,17,1,6,9,318
16,17,1,6,10,397
16,17,1,6,11,335
16,17,1,6,12,408
16,17,1,6,13,816
16,17,1,6,14,651
16,17,1,6,15,365
16,17,1,6,16,582
16,17,1,6,17,600
16,17,1,6,18,546
16,17,1,6,19,230
16,17,1,6,20,312
16,17,1,7,1,877
16,17,1,7,2,506
16,17,1,7,3,550
16,17,1,7,4,725
16,17,1,7,5,590
16,17,1,7,6,970
16,17,1,7,7,181
16,17,1,7,8,286
16,17,1,7,9,409
16,17,1,7,10,406
16,17,1,7,11,392
16,17,1,7,12,487
16,17,1,7,13,1075
16,17,1,7,14,1003
16,17,1,7,15,421
16,17,1,7,16,686
16,17,1,7,17,1005
16,17,1,7,18,777
16,17,1,7,19,260
16,17,1,7,20,333
16,17,1,8,1,1028
16,17,1,8,2,660
16,17,1,8,3,542
16,17,1,8,4,933
16,17,1,8,5,790
16,17,1,8,6,1090
16,17,1,8,7,151
16,17,1,8,8,276
16,17,1,8,9,403
16,17,1,8,10,541
16,17,1,8,11,413
16,17,1,8,12,472
16,17,1,8,13,1325
16,17,1,8,14,1031
16,17,1,8,15,483
16,17,1,8,16,798
16,17,1,8,17,983
16,17,1,8,18,790
16,17,1,8,19,248
16,17,1,8,20,289
16,17,1,9,1,1108
16,17,1,9,2,762
16,17,1,9,3,575
16,17,1,9,4,1147
16,17,1,9,5,738
16,17,1,9,6,1325
16,17,1,9,7,107
16,17,1,9,8,268
16,17,1,9,9,384
16,17,1,9,10,498
16,17,1,9,11,380
16,17,1,9,12,486
16,17,1,9,13,1262
16,17,1,9,14,1016
16,17,1,9,15,489
16,17,1,9,16,892
16,17,1,9,17,1073
16,17,1,9,18,812
16,17,1,9,19,193
16,17,1,9,20,298
16,17,1,10,1,1613
16,17,1,10,2,816
16,17,1,10,3,670
16,17,1,10,4,1349
16,17,1,10,5,987
16,17,1,10,6,1387
16,17,1,10,7,28
16,17,1,10,8,230
16,17,1,10,9,389
16,17,1,10,10,535
16,17,1,10,11,388
16,17,1,10,12,487
16,17,1,10,13,1804
16,17,1,10,14,1468
16,17,1,10,15,471
16,17,1,10,16,1091
16,17,1,10,17,1416
16,17,1,10,18,973
16,17,1,10,19,152
16,17,1,10,20,245
16,17,2,1,1,95
16,17,2,1,2,109
16,17,2,1,3,109
16,17,2,1,4,113
16,17,2,1,5,105
16,17,2,1,6,95
16,17,2,1,7,93
16,17,2,1,8,75
16,17,2,1,9,89
16,17,2,1,10,96
16,17,2,1,11,105
16,17,2,1,12,83
16,17,2,1,13,111
16,17,2,1,14,98
16,17,2,1,15,78
16,17,2,1,16,86
16,17,2,1,17,96
16,17,2,1,18,92
16,17,2,1,19,96
16,17,2,1,20,103
16,17,2,2,1,247
16,17,2,2,2,191
16,17,2,2,3,183
16,17,2,2,4,202
16,17,2,2,5,194
16,17,2,2,6,207
16,17,2,2,7,165
16,17,2,2,8,151
16,17,2,2,9,205
16,17,2,2,10,187
16,17,2,2,11,182
16,17,2,2,12,189
16,17,2,2,13,247
16,17,2,2,14,200
16,17,2,2,15,203
16,17,2,2,16,215
16,17,2,2,17,272
16,17,2,2,18,191
16,17,2,2,19,190
16,17,2,2,20,149
16,17,2,3,1,378
16,17,2,3,2,303
16,17,2,3,3,293
16,17,2,3,4,316
16,17,2,3,5,373
16,17,2,3,6,328
16,17,2,3,7,220
16,17,2,3,8,236
16,17,2,3,9,243
16,17,2,3,10,252
16,17,2,3,11,222
16,17,2,3,12,311
16,17,2,3,13,410
16,17,2,3,14,358
16,17,2,3,15,235
16,17,2,3,16,292
16,17,2,3,17,334
16,17,2,3,18,335
16,17,2,3,19,192
16,17,2,3,20,266
16,17,2,4,1,559
16,17,2,4,2,501
16,17,2,4,3,358
16,17,2,4,4,620
16,17,2,4,5,474
16,17,2,4,6,619
16,17,2,4,7,262
16,17,2,4,8,333
16,17,2,4,9,372
16,17,2,4,10,403
16,17,2,4,11,300
16,17,2,4,12,344
16,17,2,4,13,734
16,17,2,4,14,535
16,17,2,4,15,398
16,17,2,4,16,538
16,17,2,4,17,603
16,17,2,4,18,490
16,17,2,4,19,272
16,17,2,4,20,336
16,17,2,5,1,981
16,17,2,5,2,520
16,17,2,5,3,546
16,17,2,5,4,744
16,17,2,5,5,604
16,17,2,5,6,705
16,17,2,5,7,301
16,17,2,5,8,323
16,17,2,5,9,433
16,17,2,5,10,443
16,17,2,5,11,474
16,17,2,5,12,456
16,17,2,5,13,944
16,17,2,5,14,756
16,17,2,5,15,459
16,17,2,5,16,746
16,17,2,5,17,891
16,17,2,5,18,672
16,17,2,5,19,411
16,17,2,5,20,457
16,17,2,6,1,1010
16,17,2,6,2,526
16,17,2,6,3,598
16,17,2,6,4,875
16,17,2,6,5,780
16,17,2,6,6,814
16,17,2,6,7,244
16,17,2,6,8,302
16,17,2,6,9,438
16,17,2,6,10,508
16,17,2,6,11,373
16,17,2,6,12,490
16,17,2,6,13,1137
16,17,2,6,14,770
16,17,2,6,15,416
16,17,2,6,16,811
16,17,2,6,17,1001
16,17,2,6,18,660
16,17,2,6,19,279
16,17,2,6,20,376
16,17,2,7,1,1238
16,17,2,7,2,765
16,17,2,7,3,563
16,17,2,7,4,1042
16,17,2,7,5,801
16,17,2,7,6,1168
16,17,2,7,7,237
16,17,2,7,8,320
16,17,2,7,9,574
16,17,2,7,10,550
16,17,2,7,11,384
16,17,2,7,12,614
16,17,2,7,13,1125
16,17,2,7,14,1044
16,17,2,7,15,546
16,17,2,7,16,1084
16,17,2,7,17,1234
16,17,2,7,18,775
16,17,2,7,19,307
16,17,2,7,20,443
16,17,2,8,1,1589
16,17,2,8,2,1045
16,17,2,8,3,739
16,17,2,8,4,1406
16,17,2,8,5,1137
16,17,2,8,6,1487
16,17,2,8,7,189
16,17,2,8,8,403
16,17,2,8,9,618
16,17,2,8,10,578
16,17,2,8,11,427
16,17,2,8,12,581
16,17,2,8,13,1895
16,17,2,8,14,1398
16,17,2,8,15,661
16,17,2,8,16,1289
16,17,2,8,17,1674
16,17,2,8,18,1087
16,17,2,8,19,317
16,17,2,8,20,392
16,17,2,9,1,1938
16,17,2,9,2,937
16,17,2,9,3,684
16,17,2,9,4,1310
16,17,2,9,5,1331
16,17,2,9,6,1498
16,17,2,9,7,117
16,17,2,9,8,309
16,17,2,9,9,520
16,17,2,9,10,717
16,17,2,9,11,520
16,17,2,9,12,656
16,17,2,9,13,1636
16,17,2,9,14,1822
16,17,2,9,15,653
16,17,2,9,16,1335
16,17,2,9,17,1773
16,17,2,9,18,1040
16,17,2,9,19,300
16,17,2,9,20,403
16,17,2,10,1,2183
16,17,2,10,2,1049
16,17,2,10,3,874
16,17,2,10,4,1814
16,17,2,10,5,1272
16,17,2,10,6,1781
16,17,2,10,7,40
16,17,2,10,8,298
16,17,2,10,9,493
16,17,2,10,10,718
16,17,2,10,11,461
16,17,2,10,12,675
16,17,2,10,13,1848
16,17,2,10,14,1511
16,17,2,10,15,561
16,17,2,10,16,1318
16,17,2,10,17,2310
16,17,2,10,18,1525
16,17,2,10,19,241
16,17,2,10,20,284
16,17,3,1,1,418
16,17,3,1,2,373
16,17,3,1,3,328
16,17,3,1,4,416
16,17,3,1,5,457
16,17,3,1,6,420
16,17,3,1,7,346
16,17,3,1,8,320
16,17,3,1,9,358
16,17,3,1,10,428
16,17,3,1,11,398
16,17,3,1,12,386
16,17,3,1,13,422
16,17,3,1,14,449
16,17,3,1,15,361
16,17,3,1,16,468
16,17,3,1,17,414
16,17,3,1,18,356
16,17,3,1,19,400
16,17,3,1,20,418
16,17,3,2,1,1026
16,17,3,2,2,831
16,17,3,2,3,774
16,17,3,2,4,749
16,17,3,2,5,798
16,17,3,2,6,948
16,17,3,2,7,668
16,17,3,2,8,786
16,17,3,2,9,695
16,17,3,2,10,698
16,17,3,2,11,711
16,17,3,2,12,898
16,17,3,2,13,1081
16,17,3,2,14,875
16,17,3,2,15,829
16,17,3,2,16,956
16,17,3,2,17,843
16,17,3,2,18,945
16,17,3,2,19,680
16,17,3,2,20,677
16,17,3,3,1,1539
16,17,3,3,2,1003
16,17,3,3,3,1088
16,17,3,3,4,1364
16,17,3,3,5,1097
16,17,3,3,6,1246
16,17,3,3,7,810
16,17,3,3,8,820
16,17,3,3,9,927
16,17,3,3,10,1114
16,17,3,3,11,827
16,17,3,3,12,864
16,17,3,3,13,1198
16,17,3,3,14,1499
16,17,3,3,15,921
16,17,3,3,16,1171
16,17,3,3,17,1287
16,17,3,3,18,1048
16,17,3,3,19,766
16,17,3,3,20,938
16,17,3,4,1,1926
16,17,3,4,2,1833
16,17,3,4,3,1621
16,17,3,4,4,2052
16,17,3,4,5,1964
16,17,3,4,6,2354
16,17,3,4,7,951
16,17,3,4,8,1177
16,17,3,4,9,1235
16,17,3,4,10,1434
16,17,3,4,11,1163
16,17,3,4,12,1367
16,17,3,4,13,2029
16,17,3,4,14,1966
16,17,3,4,15,1548
16,17,3,4,16,1701
16,17,3,4,17,2358
16,17,3,4,18,1619
16,17,3,4,19,1133
16,17,3,4,20,1254
16,17,3,5,1,2536
16,17,3,5,2,1758
16,17,3,5,3,1611
16,17,3,5,4,2071
16,17,3,5,5,1746
16,17,3,5,6,2685
16,17,3,5,7,1034
16,17,3,5,8,1067
16,17,3,5,9,1181
16,17,3,5,10,1453
16,17,3,5,11,1411
16,17,3,5,12,1539
16,17,3,5,13,2928
16,17,3,5,14,2622
16,17,3,5,15,1671
16,17,3,5,16,1796
16,17,3,5,17,2797
16,17,3,5,18,1918
16,17,3,5,19,1080
16,17,3,5,20,1079
16,17,3,6,1,3210
16,17,3,6,2,2456
16,17,3,6,3,2078
16,17,3,6,4,2878
16,17,3,6,5,2382
16,17,3,6,6,3781
16,17,3,6,7,991
16,17,3,6,8,1406
16,17,3,6,9,1447
16,17,3,6,10,1624
16,17,3,6,11,1456
16,17,3,6,12,1992
16,17,3,6,13,3445
16,17,3,6,14,3382
16,17,3,6,15,1903
16,17,3,6,16,3327
16,17,3,6,17,3560
16,17,3,6,18,2521
16,17,3,6,19,1286
16,17,3,6,20,1340
16,17,3,7,1,4427
16,17,3,7,2,2996
16,17,3,7,3,1985
16,17,3,7,4,3744
16,17,3,7,5,3289
16,17,3,7,6,4235
16,17,3,7,7,915
16,17,3,7,8,1382
16,17,3,7,9,1992
16,17,3,7,10,2172
16,17,3,7,11,1714
16,17,3,7,12,2055
16,17,3,7,13,5068
16,17,3,7,14,3727
16,17,3,7,15,1683
16,17,3,7,16,3551
16,17,3,7,17,4859
16,17,3,7,18,2835
16,17,3,7,19,1367
16,17,3,7,20,1395
16,17,3,8,1,4814
16,17,3,8,2,2957
16,17,3,8,3,2306
16,17,3,8,4,3792
16,17,3,8,5,3613
16,17,3,8,6,5120
16,17,3,8,7,743
16,17,3,8,8,1217
16,17,3,8,9,1737
16,17,3,8,10,2138
16,17,3,8,11,1587
16,17,3,8,12,2024
16,17,3,8,13,6058
16,17,3,8,14,5491
16,17,3,8,15,2181
16,17,3,8,16,4416
16,17,3,8,17,5671
16,17,3,8,18,4318
16,17,3,8,19,1121
16,17,3,8,20,1507
16,17,3,9,1,4927
16,17,3,9,2,3715
16,17,3,9,3,2859
16,17,3,9,4,4653
16,17,3,9,5,3741
16,17,3,9,6,4547
16,17,3,9,7,415
16,17,3,9,8,1249
16,17,3,9,9,1930
16,17,3,9,10,2479
16,17,3,9,11,1863
16,17,3,9,12,2353
16,17,3,9,13,6573
16,17,3,9,14,5145
16,17,3,9,15,2386
16,17,3,9,16,4272
16,17,3,9,17,5961
16,17,3,9,18,4674
16,17,3,9,19,977
16,17,3,9,20,1431
16,17,3,10,1,7489
16,17,3,10,2,3701
16,17,3,10,3,2997
16,17,3,10,4,5829
16,17,3,10,5,4902
16,17,3,10,6,5225
16,17,3,10,7,122
16,17,3,10,8,828
16,17,3,10,9,1874
16,17,3,10,10,2829
16,17,3,10,11,1349
16,17,3,10,12,2359
16,17,3,10,13,6222
16,17,3,10,14,6469
16,17,3,10,15,2051
16,17,3,10,16,5812
16,17,3,10,17,7411
16,17,3,10,18,5421
16,17,3,10,19,783
16,17,3,10,20,1073
16,17,4,1,1,143
16,17,4,1,2,99
16,17,4,1,3,101
16,17,4,1,4,109
16,17,4,1,5,108
16,17,4,1,6,138
16,17,4,1,7,90
16,17,4,1,8,108
16,17,4,1,9,102
16,17,4,1,10,124
16,17,4,1,11,103
16,17,4,1,12,94
16,17,4,1,13,144
16,17,4,1,14,144
16,17,4,1,15,124
16,17,4,1,16,142
16,17,4,1,17,128
16,17,4,1,18,130
16,17,4,1,19,94
16,17,4,1,20,89
16,17,4,2,1,239
16,17,4,2,2,204
16,17,4,2,3,209
16,17,4,2,4,243
16,17,4,2,5,220
16,17,4,2,6,190
16,17,4,2,7,179
16,17,4,2,8,143
16,17,4,2,9,145
16,17,4,2,10,177
16,17,4,2,11,175
16,17,4,2,12,177
16,17,4,2,13,201
16,17,4,2,14,221
16,17,4,2,15,180
16,17,4,2,16,191
16,17,4,2,17,199
16,17,4,2,18,216
16,17,4,2,19,156
16,17,4,2,20,167
16,17,4,3,1,387
16,17,4,3,2,305
16,17,4,3,3,362
16,17,4,3,4,426
16,17,4,3,5,369
16,17,4,3,6,432
16,17,4,3,7,276
16,17,4,3,8,266
16,17,4,3,9,275
16,17,4,3,10,281
16,17,4,3,11,305
16,17,4,3,12,344
16,17,4,3,13,481
16,17,4,3,14,453
16,17,4,3,15,268
16,17,4,3,16,461
16,17,4,3,17,512
16,17,4,3,18,331
16,17,4,3,19,251
16,17,4,3,20,240
16,17,4,4,1,600
16,17,4,4,2,419
16,17,4,4,3,357
16,17,4,4,4,472
16,17,4,4,5,507
16,17,4,4,6,515
16,17,4,4,7,239
16,17,4,4,8,258
16,17,4,4,9,378
16,17,4,4,10,394
16,17,4,4,11,391
16,17,4,4,12,357
16,17,4,4,13,503
16,17,4,4,14,503
16,17,4,4,15,320
16,17,4,4,16,494
16,17,4,4,17,543
16,17,4,4,18,490
16,17,4,4,19,275
16,17,4,4,20,269
16,17,4,5,1,690
16,17,4,5,2,577
16,17,4,5,3,383
16,17,4,5,4,572
